time_ms,x1,y1,x2,y2,score,t1_cs,t1gk_cs,t2_cs,t2gk_cs,ref_cs
6540266,46.1,571.5,80.1,628.4,0.58715,0.420501,0.285484,4.273347,1.012118,0.724288
6540266,1137.8,150.0,1159.6,168.8,0.57544,0.014426,0.000000,0.784105,1.435937,0.274532
6540266,431.2,12.9,455.1,39.8,0.56448,0.014426,0.000000,0.155021,0.629813,0.221347
6540266,431.5,119.2,448.0,139.6,0.55642,0.000000,0.000000,0.536263,0.159249,0.000000
6540266,1189.7,151.2,1212.0,172.0,0.53537,0.057706,0.005896,0.711051,1.398731,0.322487
6540266,922.4,142.8,946.2,162.7,0.51283,0.142888,0.000000,0.005536,0.439563,0.248728
6540266,447.1,97.9,483.3,141.6,0.41740,0.033277,0.000000,1.327405,0.482011,0.367484
6540266,1100.8,149.9,1121.0,168.7,0.40061,0.019235,0.000000,0.406030,0.886628,0.284223
6540266,390.5,2.5,416.7,38.7,0.39617,0.027477,0.000000,0.000000,0.062484,0.102323
6540266,101.3,99.3,122.8,120.5,0.35909,0.028509,0.002948,1.891402,0.377498,0.024630
6540266,1074.0,106.2,1098.8,151.0,0.28013,0.042746,0.098955,0.901934,0.022310,0.029352
6540266,50.2,101.9,64.8,115.1,0.26570,0.000000,0.000000,0.344080,0.000000,0.000000
6540266,375.2,118.2,403.2,138.2,0.26249,0.000000,0.000000,0.539668,0.247502,0.000000
6540266,451.4,2.1,479.0,39.3,0.26160,0.102103,0.000000,0.016609,0.066147,0.110483
6540299,245.5,440.6,296.7,540.1,0.99638,0.202252,0.136209,5.075446,0.556413,0.367743
6540299,416.1,285.8,456.1,368.7,0.99537,0.691376,0.427213,4.721253,2.109049,1.425300
6540299,311.6,470.4,381.7,563.4,0.99500,4.353181,0.516804,0.502548,0.845728,1.269492
6540299,709.2,306.9,757.0,387.1,0.98805,0.659322,0.203983,4.929400,1.204947,1.137580
6540299,772.9,450.4,820.5,540.1,0.98312,0.244939,0.348499,5.354287,0.696638,0.346005
6540299,33.0,605.1,98.9,714.6,0.97760,4.072101,0.219466,2.161762,1.366151,1.201517
6540299,761.9,518.1,801.4,627.9,0.96281,1.135219,0.501361,1.073783,2.679357,3.406542
6540299,48.3,570.3,81.4,641.3,0.96188,0.320853,0.166170,4.124457,0.849015,0.431262
6540299,872.8,308.7,926.8,399.4,0.96082,5.102836,0.210043,0.461326,0.748214,1.219288
6540299,806.6,271.1,858.4,346.7,0.90240,3.561412,0.072368,1.043168,1.062132,0.783775
6540299,1079.9,97.1,1106.8,152.5,0.88528,0.000000,0.080096,0.855737,0.000000,0.000000
6540299,613.2,155.2,640.2,214.9,0.88292,0.281965,0.000000,0.929156,1.530117,1.208010
6540299,585.2,78.1,613.8,140.6,0.86302,0.475525,0.796395,0.671152,0.578259,0.425866
